main_id,refactor_id,local_fname,collection,empty_for_trnst
5608,5608,Eng-NA/HSLLD/HV3/TP/victp3.xml,Eng-NA,neither
5609,5609,Eng-NA/HSLLD/HV3/TP/zantp3.xml,Eng-NA,neither
5611,5610,Eng-NA/HSLLD/HV5/BR/acebr5.xml,Eng-NA,neither
5610,5611,Eng-NA/HSLLD/HV3/TP/zentp3.xml,Eng-NA,neither
5612,5612,Eng-NA/HSLLD/HV5/BR/admbr5.xml,Eng-NA,neither
5613,5613,Eng-NA/HSLLD/HV5/BR/aimbr5.xml,Eng-NA,neither
5614,5614,Eng-NA/HSLLD/HV5/BR/alibr5.xml,Eng-NA,neither
5616,5615,Eng-NA/HSLLD/HV5/BR/anabr5.xml,Eng-NA,neither
5615,5616,Eng-NA/HSLLD/HV5/BR/allbr5.xml,Eng-NA,neither
5617,5617,Eng-NA/HSLLD/HV5/BR/annbr5.xml,Eng-NA,neither
5618,5618,Eng-NA/HSLLD/HV5/BR/astbr5.xml,Eng-NA,neither
5619,5619,Eng-NA/HSLLD/HV5/BR/bobbr5.xml,Eng-NA,neither
5620,5620,Eng-NA/HSLLD/HV5/BR/brabr5.xml,Eng-NA,neither
5621,5621,Eng-NA/HSLLD/HV5/BR/bribr5.xml,Eng-NA,neither
5622,5622,Eng-NA/HSLLD/HV5/BR/brimt5.xml,Eng-NA,neither
5623,5623,Eng-NA/HSLLD/HV5/BR/brnbr5.xml,Eng-NA,neither
5624,5624,Eng-NA/HSLLD/HV5/BR/casbr5.xml,Eng-NA,neither
5625,5625,Eng-NA/HSLLD/HV5/BR/catbr5.xml,Eng-NA,neither
5626,5626,Eng-NA/HSLLD/HV5/BR/clabr5.xml,Eng-NA,neither
5627,5627,Eng-NA/HSLLD/HV5/BR/conbr5.xml,Eng-NA,neither
5628,5628,Eng-NA/HSLLD/HV5/BR/ctrbr5.xml,Eng-NA,neither
5629,5629,Eng-NA/HSLLD/HV5/BR/davbr5.xml,Eng-NA,neither
5630,5630,Eng-NA/HSLLD/HV5/BR/donbr5.xml,Eng-NA,neither
5631,5631,Eng-NA/HSLLD/HV5/BR/diabr5.xml,Eng-NA,neither
5632,5632,Eng-NA/HSLLD/HV5/BR/emibr5.xml,Eng-NA,neither
5633,5633,Eng-NA/HSLLD/HV5/BR/ethbr5.xml,Eng-NA,neither
5634,5634,Eng-NA/HSLLD/HV5/BR/geobr5.xml,Eng-NA,neither
5635,5635,Eng-NA/HSLLD/HV5/BR/grebr5.xml,Eng-NA,neither
5638,5636,Eng-NA/HSLLD/HV5/BR/guybr5.xml,Eng-NA,neither
5636,5637,Eng-NA/HSLLD/HV5/BR/gilbr5.xml,Eng-NA,neither
5637,5638,Eng-NA/HSLLD/HV5/BR/inabr5.xml,Eng-NA,neither
5639,5639,Eng-NA/HSLLD/HV5/BR/jacbr5.xml,Eng-NA,neither
5640,5640,Eng-NA/HSLLD/HV5/BR/jambr5.xml,Eng-NA,neither
5642,5641,Eng-NA/HSLLD/HV5/BR/jeabr5.xml,Eng-NA,neither
5641,5642,Eng-NA/HSLLD/HV5/BR/jebbr5.xml,Eng-NA,neither
5643,5643,Eng-NA/HSLLD/HV5/BR/jenbr5.xml,Eng-NA,neither
5644,5644,Eng-NA/HSLLD/HV5/BR/jerbr5.xml,Eng-NA,neither
5645,5645,Eng-NA/HSLLD/HV5/BR/jesbr5.xml,Eng-NA,neither
5646,5646,Eng-NA/HSLLD/HV5/BR/joebr5.xml,Eng-NA,neither
5647,5647,Eng-NA/HSLLD/HV5/BR/joybr5.xml,Eng-NA,neither
5648,5648,Eng-NA/HSLLD/HV5/BR/jusbr5.xml,Eng-NA,neither
5649,5649,Eng-NA/HSLLD/HV5/BR/karbr5.xml,Eng-NA,neither
5650,5650,Eng-NA/HSLLD/HV5/BR/kevbr5.xml,Eng-NA,neither
5651,5651,Eng-NA/HSLLD/HV5/BR/kurbr5.xml,Eng-NA,neither
5652,5652,Eng-NA/HSLLD/HV5/BR/marbr5.xml,Eng-NA,neither
5653,5653,Eng-NA/HSLLD/HV5/BR/maybr5.xml,Eng-NA,neither
5654,5654,Eng-NA/HSLLD/HV5/BR/megbr5.xml,Eng-NA,neither
5655,5655,Eng-NA/HSLLD/HV5/BR/melbr5.xml,Eng-NA,neither
5656,5656,Eng-NA/HSLLD/HV5/BR/monbr5.xml,Eng-NA,neither
5657,5657,Eng-NA/HSLLD/HV5/BR/morbr5.xml,Eng-NA,neither
5658,5658,Eng-NA/HSLLD/HV5/BR/mrkbr5.xml,Eng-NA,neither
5659,5659,Eng-NA/HSLLD/HV5/BR/nedbr5.xml,Eng-NA,neither
5660,5660,Eng-NA/HSLLD/HV5/BR/paubr5.xml,Eng-NA,neither
5661,5661,Eng-NA/HSLLD/HV5/BR/petbr5.xml,Eng-NA,neither
5662,5662,Eng-NA/HSLLD/HV5/BR/raubr5.xml,Eng-NA,neither
5663,5663,Eng-NA/HSLLD/HV5/BR/rilbr5.xml,Eng-NA,neither
5664,5664,Eng-NA/HSLLD/HV5/BR/rocbr5.xml,Eng-NA,neither
5665,5665,Eng-NA/HSLLD/HV5/BR/rosbr5.xml,Eng-NA,neither
5666,5666,Eng-NA/HSLLD/HV5/BR/sarbr5.xml,Eng-NA,neither
5667,5667,Eng-NA/HSLLD/HV5/BR/shlbr5.xml,Eng-NA,neither
5668,5668,Eng-NA/HSLLD/HV5/BR/stnbr5.xml,Eng-NA,neither
5669,5669,Eng-NA/HSLLD/HV5/BR/shobr5.xml,Eng-NA,neither
5670,5670,Eng-NA/HSLLD/HV5/BR/susbr5.xml,Eng-NA,neither
5671,5671,Eng-NA/HSLLD/HV5/BR/tambr5.xml,Eng-NA,neither
5672,5672,Eng-NA/HSLLD/HV5/BR/terbr5.xml,Eng-NA,neither
5673,5673,Eng-NA/HSLLD/HV5/BR/tombr5.xml,Eng-NA,neither
5674,5674,Eng-NA/HSLLD/HV5/BR/todbr5.xml,Eng-NA,neither
5675,5675,Eng-NA/HSLLD/HV5/BR/tribr5.xml,Eng-NA,neither
5676,5676,Eng-NA/HSLLD/HV5/BR/vicbr5.xml,Eng-NA,neither
5678,5677,Eng-NA/HSLLD/HV5/BR/zanbr5.xml,Eng-NA,neither
5677,5678,Eng-NA/HSLLD/HV5/BR/zenbr5.xml,Eng-NA,neither
5679,5679,Eng-NA/HSLLD/HV5/LW/acelw5.xml,Eng-NA,neither
5680,5680,Eng-NA/HSLLD/HV5/LW/admlw5.xml,Eng-NA,neither
5681,5681,Eng-NA/HSLLD/HV5/LW/aimlw5.xml,Eng-NA,neither
5682,5682,Eng-NA/HSLLD/HV5/LW/alilw5.xml,Eng-NA,neither
5683,5683,Eng-NA/HSLLD/HV5/LW/alllw5.xml,Eng-NA,neither
5685,5684,Eng-NA/HSLLD/HV5/LW/annlw5.xml,Eng-NA,neither
5686,5685,Eng-NA/HSLLD/HV5/LW/analw5.xml,Eng-NA,neither
5684,5686,Eng-NA/HSLLD/HV5/LW/astlw5.xml,Eng-NA,neither
5687,5687,Eng-NA/HSLLD/HV5/LW/boblw5.xml,Eng-NA,neither
5688,5688,Eng-NA/HSLLD/HV5/LW/bralw5.xml,Eng-NA,neither
5689,5689,Eng-NA/HSLLD/HV5/LW/brilw5.xml,Eng-NA,neither
5690,5690,Eng-NA/HSLLD/HV5/LW/brnlw5.xml,Eng-NA,neither
5691,5691,Eng-NA/HSLLD/HV5/LW/carlw5.xml,Eng-NA,neither
5692,5692,Eng-NA/HSLLD/HV5/LW/caslw5.xml,Eng-NA,neither
5693,5693,Eng-NA/HSLLD/HV5/LW/catlw5.xml,Eng-NA,neither
5694,5694,Eng-NA/HSLLD/HV5/LW/clalw5.xml,Eng-NA,neither
5695,5695,Eng-NA/HSLLD/HV5/LW/conlw5.xml,Eng-NA,neither
5696,5696,Eng-NA/HSLLD/HV5/LW/ctrlw5.xml,Eng-NA,neither
5697,5697,Eng-NA/HSLLD/HV5/LW/davlw5.xml,Eng-NA,neither
5699,5698,Eng-NA/HSLLD/HV5/LW/donlw5.xml,Eng-NA,neither
5698,5699,Eng-NA/HSLLD/HV5/LW/dialw5.xml,Eng-NA,neither
5700,5700,Eng-NA/HSLLD/HV5/LW/emilw5.xml,Eng-NA,neither
5701,5701,Eng-NA/HSLLD/HV5/LW/ethlw5.xml,Eng-NA,neither
5704,5703,Eng-NA/HSLLD/HV5/LW/gillw5.xml,Eng-NA,neither
5703,5704,Eng-NA/HSLLD/HV5/LW/geolw5.xml,Eng-NA,neither
5706,5705,Eng-NA/HSLLD/HV5/LW/guylw5.xml,Eng-NA,neither
5705,5706,Eng-NA/HSLLD/HV5/LW/grelw5.xml,Eng-NA,neither
5707,5707,Eng-NA/HSLLD/HV5/LW/inalw5.xml,Eng-NA,neither
5708,5708,Eng-NA/HSLLD/HV5/LW/jaclw5.xml,Eng-NA,neither
5709,5709,Eng-NA/HSLLD/HV5/LW/jamlw5.xml,Eng-NA,neither
5710,5710,Eng-NA/HSLLD/HV5/LW/jealw5.xml,Eng-NA,neither
5711,5711,Eng-NA/HSLLD/HV5/LW/jeblw5.xml,Eng-NA,neither
5712,5712,Eng-NA/HSLLD/HV5/LW/jenlw5.xml,Eng-NA,neither
5713,5713,Eng-NA/HSLLD/HV5/LW/jerlw5.xml,Eng-NA,neither
5714,5714,Eng-NA/HSLLD/HV5/LW/jeslw5.xml,Eng-NA,neither
5716,5715,Eng-NA/HSLLD/HV5/LW/joelw5.xml,Eng-NA,neither
5715,5716,Eng-NA/HSLLD/HV5/LW/joylw5.xml,Eng-NA,neither
5717,5717,Eng-NA/HSLLD/HV5/LW/juslw5.xml,Eng-NA,neither
5718,5718,Eng-NA/HSLLD/HV5/LW/karlw5.xml,Eng-NA,neither
5719,5719,Eng-NA/HSLLD/HV5/LW/kevlw5.xml,Eng-NA,neither
5720,5720,Eng-NA/HSLLD/HV5/LW/kurlw5.xml,Eng-NA,neither
5721,5721,Eng-NA/HSLLD/HV5/LW/marlw5.xml,Eng-NA,neither
5722,5722,Eng-NA/HSLLD/HV5/LW/maylw5.xml,Eng-NA,neither
5725,5723,Eng-NA/HSLLD/HV5/LW/meglw5.xml,Eng-NA,neither
5724,5724,Eng-NA/HSLLD/HV5/LW/mellw5.xml,Eng-NA,neither
5723,5725,Eng-NA/HSLLD/HV5/LW/monlw5.xml,Eng-NA,neither
5727,5726,Eng-NA/HSLLD/HV5/LW/mrklw5.xml,Eng-NA,neither
5726,5727,Eng-NA/HSLLD/HV5/LW/morlw5.xml,Eng-NA,neither
5728,5728,Eng-NA/HSLLD/HV5/LW/nedlw5.xml,Eng-NA,neither
5729,5729,Eng-NA/HSLLD/HV5/LW/paulw5.xml,Eng-NA,neither
5730,5730,Eng-NA/HSLLD/HV5/LW/petlw5.xml,Eng-NA,neither
5732,5731,Eng-NA/HSLLD/HV5/LW/raulw5.xml,Eng-NA,neither
5731,5732,Eng-NA/HSLLD/HV5/LW/rillw5.xml,Eng-NA,neither
5733,5733,Eng-NA/HSLLD/HV5/LW/roclw5.xml,Eng-NA,neither
5734,5734,Eng-NA/HSLLD/HV5/LW/roslw5.xml,Eng-NA,neither
5735,5735,Eng-NA/HSLLD/HV5/LW/sarlw5.xml,Eng-NA,neither
5736,5736,Eng-NA/HSLLD/HV5/LW/shllw5.xml,Eng-NA,neither
5737,5737,Eng-NA/HSLLD/HV5/LW/sholw5.xml,Eng-NA,neither
5738,5738,Eng-NA/HSLLD/HV5/LW/stnlw5.xml,Eng-NA,neither
5739,5739,Eng-NA/HSLLD/HV5/LW/suslw5.xml,Eng-NA,neither
5740,5740,Eng-NA/HSLLD/HV5/LW/tamlw5.xml,Eng-NA,neither
5741,5741,Eng-NA/HSLLD/HV5/LW/terlw5.xml,Eng-NA,neither
5742,5742,Eng-NA/HSLLD/HV5/LW/todlw5.xml,Eng-NA,neither
5743,5743,Eng-NA/HSLLD/HV5/LW/tomlw5.xml,Eng-NA,neither
5745,5744,Eng-NA/HSLLD/HV5/LW/trilw5.xml,Eng-NA,neither
5744,5745,Eng-NA/HSLLD/HV5/LW/viclw5.xml,Eng-NA,neither
5746,5746,Eng-NA/HSLLD/HV5/LW/zanlw5.xml,Eng-NA,neither
5747,5747,Eng-NA/HSLLD/HV5/LW/zenlw5.xml,Eng-NA,neither
5749,5749,Eng-NA/HSLLD/HV5/MT/admmt5.xml,Eng-NA,neither
5750,5750,Eng-NA/HSLLD/HV5/MT/anamt5.xml,Eng-NA,neither
5751,5751,Eng-NA/HSLLD/HV5/MT/annmt5.xml,Eng-NA,neither
5752,5752,Eng-NA/HSLLD/HV5/MT/aprmt5.xml,Eng-NA,neither
5754,5753,Eng-NA/HSLLD/HV5/MT/brnmt5.xml,Eng-NA,neither
5753,5754,Eng-NA/HSLLD/HV5/MT/bramt5.xml,Eng-NA,neither
5755,5755,Eng-NA/HSLLD/HV5/MT/carmt5.xml,Eng-NA,neither
5756,5756,Eng-NA/HSLLD/HV5/MT/casmt5.xml,Eng-NA,neither
5757,5757,Eng-NA/HSLLD/HV5/MT/conmt5.xml,Eng-NA,neither
5758,5758,Eng-NA/HSLLD/HV5/MT/ctrmt5.xml,Eng-NA,neither
5760,5759,Eng-NA/HSLLD/HV5/MT/diamt5.xml,Eng-NA,neither
5759,5760,Eng-NA/HSLLD/HV5/MT/davmt5.xml,Eng-NA,neither
5761,5761,Eng-NA/HSLLD/HV5/MT/donmt5.xml,Eng-NA,neither
5763,5762,Eng-NA/HSLLD/HV5/MT/ethmt5.xml,Eng-NA,neither
5764,5763,Eng-NA/HSLLD/HV5/MT/gilmt5.xml,Eng-NA,neither
5762,5764,Eng-NA/HSLLD/HV5/MT/geomt5.xml,Eng-NA,neither
5766,5766,Eng-NA/HSLLD/HV5/MT/inamt5.xml,Eng-NA,neither
5767,5767,Eng-NA/HSLLD/HV5/MT/jacmt5.xml,Eng-NA,neither
5770,5768,Eng-NA/HSLLD/HV5/MT/jammt5.xml,Eng-NA,neither
5768,5769,Eng-NA/HSLLD/HV5/MT/jeamt5.xml,Eng-NA,neither
5769,5770,Eng-NA/HSLLD/HV5/MT/jebmt5.xml,Eng-NA,neither
5771,5771,Eng-NA/HSLLD/HV5/MT/jenmt5.xml,Eng-NA,neither
5772,5772,Eng-NA/HSLLD/HV5/MT/jermt5.xml,Eng-NA,neither
5773,5773,Eng-NA/HSLLD/HV5/MT/jesmt5.xml,Eng-NA,neither
5774,5774,Eng-NA/HSLLD/HV5/MT/joymt5.xml,Eng-NA,neither
5775,5775,Eng-NA/HSLLD/HV5/MT/karmt5.xml,Eng-NA,neither
5776,5776,Eng-NA/HSLLD/HV5/MT/kurmt5.xml,Eng-NA,neither
5779,5778,Eng-NA/HSLLD/HV5/MT/maymt5.xml,Eng-NA,neither
5780,5779,Eng-NA/HSLLD/HV5/MT/megmt5.xml,Eng-NA,neither
5781,5780,Eng-NA/HSLLD/HV5/MT/melmt5.xml,Eng-NA,neither
5778,5781,Eng-NA/HSLLD/HV5/MT/monmt5.xml,Eng-NA,neither
5783,5782,Eng-NA/HSLLD/HV5/MT/paumt5.xml,Eng-NA,neither
5782,5783,Eng-NA/HSLLD/HV5/MT/mrkmt5.xml,Eng-NA,neither
5787,5785,Eng-NA/HSLLD/HV5/MT/petmt5.xml,Eng-NA,neither
5785,5786,Eng-NA/HSLLD/HV5/MT/rilmt5.xml,Eng-NA,neither
5788,5788,Eng-NA/HSLLD/HV5/MT/rosmt5.xml,Eng-NA,neither
5789,5789,Eng-NA/HSLLD/HV5/MT/sarmt5.xml,Eng-NA,neither
5790,5790,Eng-NA/HSLLD/HV5/MT/shlmt5.xml,Eng-NA,neither
5791,5791,Eng-NA/HSLLD/HV5/MT/shomt5.xml,Eng-NA,neither
5792,5792,Eng-NA/HSLLD/HV5/MT/susmt5.xml,Eng-NA,neither
5793,5794,Eng-NA/HSLLD/HV5/MT/tammt5.xml,Eng-NA,neither
5795,5795,Eng-NA/HSLLD/HV5/MT/trimt5.xml,Eng-NA,neither
5796,5796,Eng-NA/HSLLD/HV5/MT/vicmt5.xml,Eng-NA,neither
5799,5798,Eng-NA/HSLLD/HV5/MT/zenmt5.xml,Eng-NA,neither
5801,5801,Eng-NA/HSLLD/HV7/ET/aimet7.xml,Eng-NA,neither
5802,5802,Eng-NA/HSLLD/HV7/ET/aliet7.xml,Eng-NA,neither
5803,5803,Eng-NA/HSLLD/HV7/ET/allet7.xml,Eng-NA,neither
5806,5804,Eng-NA/HSLLD/HV7/ET/anaet7.xml,Eng-NA,neither
5804,5805,Eng-NA/HSLLD/HV7/ET/annet7.xml,Eng-NA,neither
5812,5812,Eng-NA/HSLLD/HV7/ET/caset7.xml,Eng-NA,neither
5814,5814,Eng-NA/HSLLD/HV7/ET/claet7.xml,Eng-NA,neither
5823,5823,Eng-NA/HSLLD/HV7/ET/jamet7.xml,Eng-NA,neither
5824,5824,Eng-NA/HSLLD/HV7/ET/jeaet7.xml,Eng-NA,neither
5826,5826,Eng-NA/HSLLD/HV7/ET/jenet7.xml,Eng-NA,neither
5827,5827,Eng-NA/HSLLD/HV7/ET/jeret7.xml,Eng-NA,neither
5828,5828,Eng-NA/HSLLD/HV7/ET/jeset7.xml,Eng-NA,neither
5830,5829,Eng-NA/HSLLD/HV7/ET/joeet7.xml,Eng-NA,neither
5829,5830,Eng-NA/HSLLD/HV7/ET/joyet7.xml,Eng-NA,neither
5831,5831,Eng-NA/HSLLD/HV7/ET/juset7.xml,Eng-NA,neither
5833,5832,Eng-NA/HSLLD/HV7/ET/kevet7.xml,Eng-NA,neither
5832,5833,Eng-NA/HSLLD/HV7/ET/kuret7.xml,Eng-NA,neither
5834,5834,Eng-NA/HSLLD/HV7/ET/maret7.xml,Eng-NA,neither
5835,5835,Eng-NA/HSLLD/HV7/ET/mayet7.xml,Eng-NA,neither
5836,5836,Eng-NA/HSLLD/HV7/ET/meget7.xml,Eng-NA,neither
5837,5837,Eng-NA/HSLLD/HV7/ET/melet7.xml,Eng-NA,neither
5839,5839,Eng-NA/HSLLD/HV7/ET/pauet7.xml,Eng-NA,neither
5841,5841,Eng-NA/HSLLD/HV7/ET/raset7.xml,Eng-NA,neither
5842,5842,Eng-NA/HSLLD/HV7/ET/rauet7.xml,Eng-NA,neither
5843,5843,Eng-NA/HSLLD/HV7/ET/rilet7.xml,Eng-NA,neither
5844,5844,Eng-NA/HSLLD/HV7/ET/rocet7.xml,Eng-NA,neither
5845,5845,Eng-NA/HSLLD/HV7/ET/roset7.xml,Eng-NA,neither
5846,5846,Eng-NA/HSLLD/HV7/ET/saret7.xml,Eng-NA,neither
5847,5847,Eng-NA/HSLLD/HV7/ET/stnet7.xml,Eng-NA,neither
5848,5848,Eng-NA/HSLLD/HV7/ET/suset7.xml,Eng-NA,neither
5849,5849,Eng-NA/HSLLD/HV7/ET/todet7.xml,Eng-NA,neither
5850,5850,Eng-NA/HSLLD/HV7/ET/tomet7.xml,Eng-NA,neither
5851,5851,Eng-NA/HSLLD/HV7/ET/triet7.xml,Eng-NA,neither
5854,5854,Eng-NA/HSLLD/HV7/LW/acelw7.xml,Eng-NA,neither
5855,5855,Eng-NA/HSLLD/HV7/LW/admlw7.xml,Eng-NA,neither
5856,5856,Eng-NA/HSLLD/HV7/LW/aimlw7.xml,Eng-NA,neither
5858,5857,Eng-NA/HSLLD/HV7/LW/alllw7.xml,Eng-NA,neither
5857,5858,Eng-NA/HSLLD/HV7/LW/alilw7.xml,Eng-NA,neither
5860,5859,Eng-NA/HSLLD/HV7/LW/analw7.xml,Eng-NA,neither
5859,5860,Eng-NA/HSLLD/HV7/LW/annlw7.xml,Eng-NA,neither
5866,5866,Eng-NA/HSLLD/HV7/LW/caslw7.xml,Eng-NA,neither
5867,5867,Eng-NA/HSLLD/HV7/LW/catlw7.xml,Eng-NA,neither
5869,5870,Eng-NA/HSLLD/HV7/LW/ctrlw7.xml,Eng-NA,neither
5872,5872,Eng-NA/HSLLD/HV7/LW/dialw7.xml,Eng-NA,neither
5876,5875,Eng-NA/HSLLD/HV7/LW/grelw7.xml,Eng-NA,neither
5875,5876,Eng-NA/HSLLD/HV7/LW/geolw7.xml,Eng-NA,neither
5877,5877,Eng-NA/HSLLD/HV7/LW/jacet7.xml,Eng-NA,neither
5878,5878,Eng-NA/HSLLD/HV7/LW/jaclw7.xml,Eng-NA,neither
5879,5879,Eng-NA/HSLLD/HV7/LW/jamlw7.xml,Eng-NA,neither
5880,5880,Eng-NA/HSLLD/HV7/LW/jealw7.xml,Eng-NA,neither
5881,5881,Eng-NA/HSLLD/HV7/LW/jeblw7.xml,Eng-NA,neither
5882,5882,Eng-NA/HSLLD/HV7/LW/jenlw7.xml,Eng-NA,neither
5883,5883,Eng-NA/HSLLD/HV7/LW/jerlw7.xml,Eng-NA,neither
5884,5884,Eng-NA/HSLLD/HV7/LW/jeslw7.xml,Eng-NA,neither
5885,5885,Eng-NA/HSLLD/HV7/LW/joelw7.xml,Eng-NA,neither
5886,5886,Eng-NA/HSLLD/HV7/LW/joylw7.xml,Eng-NA,neither
5887,5887,Eng-NA/HSLLD/HV7/LW/juslw7.xml,Eng-NA,neither
5888,5888,Eng-NA/HSLLD/HV7/LW/kevlw7.xml,Eng-NA,neither
5889,5889,Eng-NA/HSLLD/HV7/LW/kurlw7.xml,Eng-NA,neither
5890,5890,Eng-NA/HSLLD/HV7/LW/marlw7.xml,Eng-NA,neither
5891,5891,Eng-NA/HSLLD/HV7/LW/maylw7.xml,Eng-NA,neither
5892,5892,Eng-NA/HSLLD/HV7/LW/meglw7.xml,Eng-NA,neither
5893,5893,Eng-NA/HSLLD/HV7/LW/mellw7.xml,Eng-NA,neither
5896,5894,Eng-NA/HSLLD/HV7/LW/paulw7.xml,Eng-NA,neither
5894,5895,Eng-NA/HSLLD/HV7/LW/nedlw7.xml,Eng-NA,neither
5895,5896,Eng-NA/HSLLD/HV7/LW/petlw7.xml,Eng-NA,neither
5897,5897,Eng-NA/HSLLD/HV7/LW/raslw7.xml,Eng-NA,neither
5898,5898,Eng-NA/HSLLD/HV7/LW/raulw7.xml,Eng-NA,neither
5899,5899,Eng-NA/HSLLD/HV7/LW/rillw7.xml,Eng-NA,neither
5900,5900,Eng-NA/HSLLD/HV7/LW/roclw7.xml,Eng-NA,neither
5901,5901,Eng-NA/HSLLD/HV7/LW/roslw7.xml,Eng-NA,neither
5902,5902,Eng-NA/HSLLD/HV7/LW/sarlw7.xml,Eng-NA,neither
5903,5903,Eng-NA/HSLLD/HV7/LW/stnlw7.xml,Eng-NA,neither
5905,5904,Eng-NA/HSLLD/HV7/LW/todlw7.xml,Eng-NA,neither
5904,5905,Eng-NA/HSLLD/HV7/LW/suslw7.xml,Eng-NA,neither
5906,5906,Eng-NA/HSLLD/HV7/LW/tomlw7.xml,Eng-NA,neither
5907,5907,Eng-NA/HSLLD/HV7/LW/trilw7.xml,Eng-NA,neither
5908,5908,Eng-NA/HSLLD/HV7/LW/viclw7.xml,Eng-NA,neither
5928,5930,Eng-NA/HSLLD/HV7/MD/jammt7.xml,Eng-NA,neither
5947,5946,Eng-NA/HSLLD/HV7/MD/rocmt7.xml,Eng-NA,neither
5953,5953,Eng-NA/HSLLD/HV7/MT/acemt7.xml,Eng-NA,neither
5955,5954,Eng-NA/HSLLD/HV7/MT/allmt7.xml,Eng-NA,neither
5954,5956,Eng-NA/HSLLD/HV7/MT/admmt7.xml,Eng-NA,neither
5963,5963,Eng-NA/HSLLD/HV7/MT/casmt7.xml,Eng-NA,neither
5965,5966,Eng-NA/HSLLD/HV7/MT/davmt7.xml,Eng-NA,neither
5968,5968,Eng-NA/HSLLD/HV7/MT/ethmt7.xml,Eng-NA,neither
5969,5969,Eng-NA/HSLLD/HV7/MT/gremt7.xml,Eng-NA,neither
5971,5971,Eng-NA/HSLLD/HV7/MT/jeamt7.xml,Eng-NA,neither
5973,5972,Eng-NA/HSLLD/HV7/MT/jenmt7.xml,Eng-NA,neither
5972,5973,Eng-NA/HSLLD/HV7/MT/jebmt7.xml,Eng-NA,neither
5975,5974,Eng-NA/HSLLD/HV7/MT/jesmt7.xml,Eng-NA,neither
5974,5975,Eng-NA/HSLLD/HV7/MT/jermt7.xml,Eng-NA,neither
5976,5976,Eng-NA/HSLLD/HV7/MT/joymt7.xml,Eng-NA,neither
5977,5977,Eng-NA/HSLLD/HV7/MT/kevmt7.xml,Eng-NA,neither
5978,5978,Eng-NA/HSLLD/HV7/MT/kurmt7.xml,Eng-NA,neither
5979,5979,Eng-NA/HSLLD/HV7/MT/marmt7.xml,Eng-NA,neither
5980,5980,Eng-NA/HSLLD/HV7/MT/maymt7.xml,Eng-NA,neither
5981,5981,Eng-NA/HSLLD/HV7/MT/megmt7.xml,Eng-NA,neither
5982,5982,Eng-NA/HSLLD/HV7/MT/melmt7.xml,Eng-NA,neither
5983,5983,Eng-NA/HSLLD/HV7/MT/paumt7.xml,Eng-NA,neither
5984,5984,Eng-NA/HSLLD/HV7/MT/petmt7.xml,Eng-NA,neither
5985,5985,Eng-NA/HSLLD/HV7/MT/rasmt7.xml,Eng-NA,neither
5986,5986,Eng-NA/HSLLD/HV7/MT/raumt7.xml,Eng-NA,neither
5987,5987,Eng-NA/HSLLD/HV7/MT/rilmt7.xml,Eng-NA,neither
5988,5988,Eng-NA/HSLLD/HV7/MT/rosmt7.xml,Eng-NA,neither
5989,5989,Eng-NA/HSLLD/HV7/MT/sarmt7.xml,Eng-NA,neither
5990,5990,Eng-NA/HSLLD/HV7/MT/stnmt7.xml,Eng-NA,neither
5991,5991,Eng-NA/HSLLD/HV7/MT/susmt7.xml,Eng-NA,neither
5993,5993,Eng-NA/HSLLD/HV7/MT/todmt7.xml,Eng-NA,neither
5994,5994,Eng-NA/HSLLD/HV7/MT/tommt7.xml,Eng-NA,neither
5995,5995,Eng-NA/HSLLD/HV7/MT/trimt7.xml,Eng-NA,neither
5996,5997,Eng-NA/HSLLD/HV7/MT/vicmt7.xml,Eng-NA,neither
11231,11231,Norwegian/Ringstad/Ylva/020109a.xml,Scandinavian,neither
11232,11232,Norwegian/Ringstad/Ylva/020109b.xml,Scandinavian,neither
11233,11233,Norwegian/Ringstad/Ylva/020109c.xml,Scandinavian,neither
11234,11234,Norwegian/Ringstad/Ylva/020109d.xml,Scandinavian,neither
11236,11235,Norwegian/Ringstad/Ylva/020110a.xml,Scandinavian,neither
11235,11236,Norwegian/Ringstad/Ylva/020110b.xml,Scandinavian,neither
11237,11237,Norwegian/Ringstad/Ylva/020113.xml,Scandinavian,neither
11239,11238,Norwegian/Ringstad/Ylva/020117.xml,Scandinavian,neither
11238,11239,Norwegian/Ringstad/Ylva/020119a.xml,Scandinavian,neither
11240,11240,Norwegian/Ringstad/Ylva/020119b.xml,Scandinavian,neither
11241,11241,Norwegian/Ringstad/Ylva/020123a.xml,Scandinavian,neither
11242,11242,Norwegian/Ringstad/Ylva/020123b.xml,Scandinavian,neither
11243,11243,Norwegian/Ringstad/Ylva/020123c.xml,Scandinavian,neither
11244,11244,Norwegian/Ringstad/Ylva/020124.xml,Scandinavian,neither
11245,11245,Norwegian/Ringstad/Ylva/020126.xml,Scandinavian,neither
11246,11246,Norwegian/Ringstad/Ylva/020129a.xml,Scandinavian,neither
11247,11247,Norwegian/Ringstad/Ylva/020129b.xml,Scandinavian,neither
11248,11248,Norwegian/Ringstad/Ylva/020202.xml,Scandinavian,neither
11249,11249,Norwegian/Ringstad/Ylva/020203a.xml,Scandinavian,neither
11250,11250,Norwegian/Ringstad/Ylva/020203b.xml,Scandinavian,neither
11251,11251,Norwegian/Ringstad/Ylva/020204.xml,Scandinavian,neither
11252,11252,Norwegian/Ringstad/Ylva/020205.xml,Scandinavian,neither
